"","n=10","n=15","n=20","n=25","n=30","n=50","n=75","n=100","n=500"
"116",0.00210878373711442,4.04335592083549e-06,3.80135770818501e-10,3.90454579521851e-12,1.15415742049504e-13,1.57967428516501e-20,6.75972469317062e-31,2.88991926899205e-42,2.76961079418191e-222
"117",0.000182116178989597,1.59997119524888e-06,3.22698582441701e-08,7.06340640388654e-09,1.5047855198914e-11,7.10739181558699e-23,5.81164439201717e-34,4.59453944623464e-46,3.48850242864917e-211
"118",6.2791761875267e-05,1.79855901312119e-06,1.38353566323876e-08,6.57542172455525e-12,1.87970831694428e-13,2.02198758688446e-23,7.10713142493631e-34,6.23962001892222e-43,2.03577453597133e-208
"119",0.0012121543715493,7.99765114538412e-08,1.00276073512541e-08,1.32963251151906e-08,3.20382076218668e-17,2.43776230520759e-22,1.34323328327052e-34,4.30659393302505e-40,8.92874453844084e-229
"120",0.000211654741443486,1.40396635912381e-08,1.10921956510393e-09,5.84364036216532e-12,1.16379652793003e-11,3.42315147038855e-30,1.97077928552421e-31,2.89462805280316e-46,3.60524948879629e-222
"121",0.000258173510210943,3.14197866387007e-07,1.34248294921295e-10,3.52757437729337e-11,1.70533425432078e-12,2.24659536800956e-18,1.18121882918011e-32,6.20436758760703e-37,1.42568790728045e-212
"122",1.06994913978553e-06,4.20584268031952e-06,3.30655413165221e-12,8.56216780343418e-12,8.1919464162133e-11,2.12891469344315e-26,9.10778590964547e-33,6.33515324038163e-41,3.20728716428502e-217
"123",0.000542962802020727,3.14992330429561e-06,1.74702696236401e-09,2.50839577067623e-12,3.83221578249231e-14,1.66698877531337e-23,9.10566056027377e-37,2.87608209621226e-44,3.95480633498658e-220
"124",0.000484727959481545,1.43222176137485e-07,1.01173091119442e-08,1.02328922259021e-09,6.5165582456724e-11,9.93454075828286e-22,6.51605941769873e-33,2.04594496978198e-43,1.16744628715842e-214
"125",7.81892046333684e-05,6.7849562269346e-06,1.17768290681173e-08,2.66829583008382e-10,2.47098092630843e-14,8.47720404091707e-20,1.93962232172278e-30,5.87915513700431e-50,1.44327486444481e-213
"126",0.000342082437520914,1.22657723084558e-05,1.02923916957588e-11,2.73378782562109e-14,7.38381200470546e-13,7.233034732577e-26,2.12058676329252e-30,5.96935307582451e-45,4.65660558346277e-217
"127",0.000132007494019083,6.04188461241025e-07,8.97764976526997e-09,1.27473375202196e-08,3.64906193436605e-14,9.36341288172005e-23,2.64816934100704e-32,6.10511360638887e-40,1.92463944331296e-198
"128",9.71759384946825e-05,1.57313989254157e-06,6.19994097412541e-11,4.07627024832181e-13,3.37801800738851e-14,5.04294455998249e-23,1.15412028558603e-30,3.90685430576137e-46,3.32850824352054e-219
"129",0.000327508333653849,9.4590970459993e-07,6.01676715150899e-09,8.54251570107598e-10,9.47667133011276e-16,3.99383530963984e-25,3.24347960650956e-33,9.5833426154385e-48,1.19927728819653e-223
"130",5.66854325712634e-05,1.21294636869905e-07,7.83227391127522e-08,3.11269559467265e-10,1.4402927511976e-16,2.60642632096953e-29,2.32273413710776e-34,1.13344717290735e-46,1.57648507116243e-210
"131",1.55411665558965e-05,1.3453058654146e-05,4.59968400890269e-09,1.74973656414374e-10,7.0694889230726e-17,4.10943730257036e-21,2.41117691737481e-36,9.61694190215518e-45,2.83067885314019e-226
"132",0.000118616069028038,2.20368279692066e-06,1.99238084492624e-10,7.236184483533e-11,3.6113953642942e-16,1.3919805130974e-23,2.32759844203292e-31,3.53164544222466e-43,3.94366703237624e-220
"133",2.55687116401018e-05,1.81010992386684e-05,3.86853058498625e-08,8.18533238312855e-12,1.68266818111006e-14,3.02436718379215e-23,4.02290612643157e-33,1.12196168886512e-42,1.98313557029377e-216
"134",2.50206719533242e-05,1.57674181918364e-07,3.88333927486495e-10,5.57837959496508e-10,5.59729599107538e-14,4.26147484307471e-21,2.79767537343354e-36,6.29779568913564e-44,1.86920628246765e-227
"135",0.00024260288166661,3.91708224770023e-07,4.18597802054365e-11,3.388316557518e-10,1.77740222194776e-16,3.99356174412209e-23,5.14972252569611e-32,5.1411983101716e-46,3.08232988133965e-220
"136",0.000111490879184014,8.26089488218686e-05,7.36472167019636e-11,2.3006826171442e-11,7.60274092875311e-14,1.48434820963882e-20,2.20418945817119e-31,3.21351223780091e-48,1.86907126188891e-201
"137",6.06115702939679e-05,5.73094882977606e-07,1.1464064922686e-08,1.60004657403116e-10,2.63928825874086e-14,7.16273798970362e-22,1.45996197188555e-32,4.7185821140184e-42,6.40193497362038e-206
