"","n=10","n=15","n=20","n=25","n=30","n=50","n=75","n=100","n=500"
"65",0.791335792368832,0.00877255942710564,0.0860988686600211,0.24477422391681,0.0176607321501936,0.000603528191144631,0.00687239419269836,0.299656370495013,0.0147963163349611
"66",0.00931697135905695,0.218860815427843,0.00587291378504645,0.000926657693139073,0.371699153996862,0.00118214853591211,0.0064884209335281,0.481482821671386,0.000748811583005357
"67",0.0212072512375358,0.0318933679618592,0.0160840407339658,0.0017800672224615,0.00526577616674249,0.000510505960391318,0.568781529239128,0.000735565179662213,0.000608643555752102
"68",0.0393565365537363,0.358942979134539,0.00449289313785584,0.114943722693458,0.134671637801975,0.135032648976877,0.000524626491325875,0.0177327075689599,0.597507154901591
"69",0.0114978051812776,0.0084806067301435,0.64793189093737,0.00203944482443639,0.019428608271015,0.015423362364982,0.000503371268371942,0.000537380279578716,0.537526952604956
"70",0.011368439351031,0.0195533331360832,0.0133018911934083,0.0033083073899355,0.0215696618854493,0.711603425543395,0.000561572986427762,0.00280271514409087,0.000822810052605301
"71",0.0402704549187853,0.055799389949967,0.39543812930196,0.00974852761232106,0.00368418542077238,0.12016833335885,0.0506364644065297,0.00102788681327517,0.600243173809354
"72",0.0146022344943067,0.0242750437085354,0.00606259726946293,0.108784569472018,0.431282173633215,0.000523646180293709,0.000506397871823537,0.00854374505150862,0.000509164969450105
"73",0.497597776040544,0.952493405708167,0.044713314853126,0.351815222252149,0.466902013839865,0.689969284979091,0.172045154270435,0.000598310109972483,0.97482666161682
"74",0.117551831972057,0.0136595876790876,0.194512510229305,0.023916817495642,0.0313398529716732,0.00460502973019771,0.0231702560069068,0.126589430938479,0.000805564662819669
"75",0.121680762724618,0.0580567381815808,0.00273506694793611,0.0140455771132887,0.286391840309298,0.112678500838297,0.0228034066757393,0.0267555476760087,0.000524109014676767
"76",0.36898760125695,0.0373237657419651,0.0519930544035432,0.000824554131824358,0.00818902054420465,0.000500011535238356,0.000514996397243727,0.546987748694981,0.000721766221778234
"77",0.208461203486404,0.092108124850484,0.199307038590927,0.0220821933426374,0.140146588564765,0.509187235570301,0.123207727949399,0.623366952531504,0.00250173625925533
"78",0.170485967552425,0.548303606404381,0.0619051108756717,0.160817033710489,0.101672728699751,0.00151660570722973,0.14526236009062,0.00154164780824747,0.000979123527335928
"79",0.888341002286169,0.250632228765119,0.187467862338798,0.221473522328394,0.0119764464139541,0.0113943575232791,0.000503596465447261,0.000761763385079614,0.394610585570816
"80",0.569919215801081,0.0340664670455925,0.0336356339956638,0.363754487385907,0.835489707650446,0.000534953725695344,0.0437114138981761,0.0139526708750416,0.0498670018907655
"81",0.0169126409547551,0.00176375884299955,0.00976575817013611,0.00289483705072075,0.000621400898843562,0.000571088634947409,0.671580901460787,0.00174280498097114,0.0651496303819677
"82",0.266101030551751,0.583520093334289,0.0276067260288701,0.151529862406543,0.0388557849026517,0.178960209387817,0.954396047122566,0.255596129053323,0.00754142412437949
"83",0.0566345201191828,0.00722240854944349,0.0051988637658599,0.446212810716859,0.0040650049541959,0.770887994352724,0.0289096094571156,0.000646392716118619,0.911057180433042
"84",0.00767424943460349,0.0310558095261871,0.00632883047844835,0.0107944284901948,0.058696777297199,0.133789814919933,0.00157296389117845,0.00542918908653333,0.137336606574793
"85",0.0317670563361915,0.753992182566827,0.131796638810189,0.000831521855162218,0.851488778706655,0.00443517463916574,0.000578925876966599,0.0487743754159888,0.00347488418484483
"86",0.128087182564514,0.652065495944314,0.0159546239602247,0.00653972392467937,0.00508797199000971,0.000505546801870567,0.000517545966902217,0.215845500421124,0.0476925624951061
"87",0.155703141376869,0.0107472547259078,0.00580233157646832,0.00631658536874948,0.00260216134201477,0.00233927322939149,0.000558918428173663,0.156608636207036,0.0725434057772659
"88",0.253803375107804,0.00640326642121621,0.000977518172318626,0.036355698062434,0.335555942189468,0.00255297287378181,0.00121696754455793,0.0125686996694759,0.000525762355432031
"89",0.0996584949775476,0.157789376056312,0.035644463361374,0.005028760417915,0.000874068111337483,0.00806791682526878,0.000554788941692749,0.000637361347420317,0.137959009164656
"90",0.10364675401722,0.0128140794506166,0.00073670507513391,0.0029134205767253,0.0131089042153294,0.00101542396074109,0.0278089425670476,0.0570830115270076,0.0233328055007113
"91",0.180664051160077,0.0317731801784865,0.00190982367179308,0.0318765487109209,0.0678966220375144,0.000781919191152158,0.00349201545727879,0.145721321353139,0.593888925009709
"92",0.0397771127794021,0.00610406483619333,0.00357702634629549,0.00290543167335907,0.00051083943861564,0.487984817489525,0.352362277072703,0.0127459028874119,0.0354701993915325
"93",0.00855470715863493,0.0712501305776897,0.165100617310946,0.000649340777098408,0.0999830473309413,0.379157990848927,0.000587888219680944,0.0292854147402589,0.671635222693136
"94",0.11006349727264,0.236447380042757,0.0517086464917186,0.0761296902009155,0.00104552687291706,0.00050761922027689,0.339346387800412,0.815506222568949,0.000688856557080637
"95",0.0131561609083647,0.03384686516635,0.0431740330343589,0.00586552262870752,0.00115306331748523,0.00153052580943424,0.00074306373320057,0.637887471684945,0.00058207247740528
"96",0.176494514860188,0.0490350602551568,0.00514810829573273,0.0103679022237592,0.000896346984284538,0.00330657829348662,0.00400559465138472,0.000517715731019284,0.259117228012415
"97",0.0631372411558293,0.411558511771776,0.269839851401912,0.572188696733534,0.000653186760220791,0.00485648496144802,0.0306909491630659,0.586006102201203,0.000644141555384587
"98",0.996692283352532,0.0146247482833984,0.0223079726461183,0.000897559805751463,0.572059106697961,0.000568448254618202,0.000585694440508396,0.000531290209434311,0.0271850288198333
"99",0.029609414650901,0.0203872355957857,0.110376096584819,0.0132572934903046,0.10568931961691,0.455517984238044,0.00363591429600101,0.163823481513957,0.463160803742776
"100",0.75941250572786,0.478989787108392,0.190154744975152,0.519151047659318,0.0145301282998782,0.0386765281191426,0.225504291246458,0.105074232294526,0.000696467236641348
