"delta.0","delta.0.2","delta.0.4","delta.0.6","delta.0.8","delta.1","delta.1.2","delta.1.4","delta.1.6","delta.1.8","delta.2","delta.2.2","delta.2.4","delta.2.6","delta.2.8","delta.3","delta.3.2","delta.3.4","delta.3.6","delta.3.8","delta.4","delta.4.2","delta.4.4","delta.4.6","delta.4.8","delta.5","delta.5.2","delta.5.4","delta.5.6","delta.5.8","delta.6","delta.6.2","delta.6.4","delta.6.6","delta.6.8","delta.7","delta.7.2","delta.7.4","delta.7.6","delta.7.8","delta.8"
0.912346665623605,0.990224768874532,0.992344834153304,0.982368612512303,0.990732927420991,0.891522030161871,0.974501325145989,0.626790380342213,0.877596408748698,0.992811480254679,0.451919706946455,0.541990157262002,0.84195525719494,0.574259248422115,0.531407040408066,0.0479501601237472,0.0269137117399366,0.000513544709257352,4.98411119997932e-05,0.315676040917535,4.51755869612658e-06,9.69418297835922e-06,8.61159042644388e-05,8.86532096622261e-08,7.54977459338502e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.492952135478054,0.894454644256825,0.914307272368337,0.97416606930256,0.993100604301104,0.640283926307575,0.862899343189055,0.982533583296539,0.95411553838701,0.195284391978714,0.39707309362909,0.896880092689442,0.343133935947212,0.992191603398728,0.123189990674818,0.0300006889588105,0.00229128590616023,0.16243376102631,4.99947574195136e-06,4.40634632147274e-05,5.10700411719966e-05,2.10274837398883e-05,1.85169719646439e-06,5.6266924656212e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.926494440741747,0.963301064949821,0.991047851257219,0.992064488688268,0.99135234250966,0.835243741784234,0.205344306319834,0.86104422622665,0.89332112674649,0.984170480814665,0.993111626261052,0.340875480851935,0.933350198690871,0.291027828673163,0.394367176462273,0.142075528776602,0.0185375407869764,0.00211692692814713,0.000452372893374631,0.000149105833683105,3.31699767276428e-05,0,7.26773005699233e-06,0,1.07128824471392e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.990975483108624,0.928510965765512,0.995676301931064,0.980905905069089,0.750380029770599,0.965257906227007,0.697298512834698,0.970393270015308,0.930237067557671,0.612170440632512,0.96003597424974,0.785864441308685,0.174059475004716,0.179890982117526,0.815842075182807,0.992600116514055,0.0325027305695793,0.00938997143018439,0.0117678320605585,0.00338203706553875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.994940943262346,0.993961838797162,0.98435080058209,0.629865001039063,0.577976691985571,0.977955240162613,0.760398042513342,0.994577279060057,0.994025353165937,0.765790774523518,0.83407154750945,0.895216039315989,0.992253343634983,0.714047845296907,0.929566169259566,0.193830478866341,0.616398758008643,0.0335157947134227,0.00354843564242469,0.000140130034645303,0.00104422450500341,0,0,2.04317884289207e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.85430651886201,0.990256208372092,0.991349619398673,0.769030109227188,0.992325629344234,0.99132461019458,0.927515669272889,0.75896619234667,0.990306174308447,0.985471516815718,0.794755813399029,0.824923064899247,0.23385445144178,0.277929933609708,0.0292668715540192,0.435718107186003,0.00281910333597701,9.51745848509766e-06,0.00113918072866581,0.000309347000937099,0.000805299175186347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.887737755105504,0.973707407163879,0.993249214845471,0.300436083450826,0.97678656759077,0.982704276502823,0.930558046607352,0.993133314648829,0.838556467107387,0.652900753380922,0.903457373149293,0.19086151636717,0.1640377639487,0.373681568090293,0.418981185286007,0.0640410764200586,0.191595369868514,0.0162795817231782,0.000792099548532765,0.000993329196576243,1.08382626478054e-05,0.000122782227829465,2.25971688760929e-06,7.15941672935205e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.975292073900043,0.989111801230998,0.98380389576696,0.989885044507924,0.572468146023139,0.950184301510955,0.984554364263284,0.972874062655358,0.639432263158898,0.992262947920017,0.388305115735253,0.573108605847742,0.991386051808987,0.650439318621304,0.0868651211579822,0.0396527736084425,0.0484119868073284,0.197383833640457,0.000233001965703084,0.00439134834856159,0.0378845010789526,6.6664884600387e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.974364697993594,0.947627300245066,0.994720988233602,0.480218571472916,0.868867958356711,0.911308330326006,0.965891224610612,0.990445085057612,0.637646752591488,0.991935424458696,0.992349498675473,0.901329847124705,0.907702845611989,0.441781286059856,0.412671381170605,0.27591791506536,0.000615918306788199,0.000367224856949178,1.52518986470396e-05,0.00193257591302076,3.06181196108035e-06,6.39330581064801e-06,0,6.74751979790056e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.961856439137984,0.991261528217284,0.9715791207531,0.756238962011427,0.925695173227385,0.687919408449208,0.824410932859996,0.922661531136375,0.98322938911982,0.783068491005539,0.646328520498602,0.727924989591346,0.846965736343721,0.329039007603878,0.655322220738412,0.29355325377044,0.0129280733354746,5.88835307033797e-05,0.0710803307339328,0.203510161868141,0.000376755293619579,1.29698060180594e-07,4.42409883948391e-05,0,2.37611306075358e-06,0,7.24720934208722e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
