"delta.0","delta.0.2","delta.0.4","delta.0.6","delta.0.8","delta.1","delta.1.2","delta.1.4","delta.1.6","delta.1.8","delta.2","delta.2.2","delta.2.4","delta.2.6","delta.2.8","delta.3","delta.3.2","delta.3.4","delta.3.6","delta.3.8","delta.4","delta.4.2","delta.4.4","delta.4.6","delta.4.8","delta.5","delta.5.2","delta.5.4","delta.5.6","delta.5.8","delta.6","delta.6.2","delta.6.4","delta.6.6","delta.6.8","delta.7","delta.7.2","delta.7.4","delta.7.6","delta.7.8","delta.8"
0.783142907924052,0.571096431775305,0.360008360788813,0.0590199715825164,0.870067908183492,0.560440207039682,0.383355559193095,0.389672511428819,0.962625361248461,0.313480284569106,0.710878797859156,0.840895771223168,0.794280829132404,0.691819979190598,0.237159183347976,0.873169801757967,0.649195675706571,0.354749320429415,0.481729064757173,0.954380044392975,0.492165033248268,0.953716434192265,0.849372286475072,0.617946695491957,0.713223673430451,0.988405452873408,0.613824547058451,0.744777947461268,0.738778564427452,0.711259924205434,0.617814677738503,0.46260621356352,0.842593807969304,0.715885943412249,0.618835290950634,0.757397540920709,0.950829635768207,0.620452395206336,0.893233964726061,0.462035661548998,0.821181488445234
0.628968634850655,1,0.309740571287064,0.834533305402966,0.501934800875826,0.559669115148093,0.793177936882812,0.833893419099531,0.569306311037361,0.699978383604109,0.407837918696297,0.895038347056057,0.791141884830913,0.377841266155228,0.105932455019195,0.549230826324771,0.869720699897851,0.934476719488637,0.590679129681517,0.23178052137526,0.877013919349101,0.939679977086016,0.897257852834388,0.606786069197735,0.482263399552288,0.613781442273513,0.790232630674303,0.850651389308864,0.884848277608781,0.953272885060317,0.55233803420785,0.801333511319022,0.9399551037343,0.191186764752411,0.952035185447875,1,0.837588879742894,0.528881187668501,0.720679539694094,0.95175427751094,0.650898966485056
0.816833000032179,0.898788473669424,0.542118871010628,0.783991423436936,0.158749363431759,0.233378421449642,0.87011973161849,0.642354354291156,0.488780619728568,0.861521251302896,0.691408746071033,0.500331568668845,0.116890630857332,0.387657826148095,0.966880470208617,0.674908282353524,0.846829836790928,0.911250480027939,0.901581594700792,0.923834685428628,0.97801902160229,0.823120199512149,0.775615562750011,0.938290743727985,0.873001020207708,0.381985090444055,0.803695771497653,0.940477659640765,0.977856429928682,0.464740577261107,0.662363215865016,1,0.839824924617117,0.367714772168173,1,0.837265125818234,0.225036452566069,0.789758082380698,0.711323293766706,0.749234991467529,0.953006568974771
0.945570772188816,0.798469738715672,0.525391760144352,0.940445622930753,0.800942414455391,0.30108292862321,0.274322461136367,0.832359807434102,0.40471955754118,0.889546721103877,0.81272049183454,0.506774750484072,0.627666908564152,0.762058925460796,0.828785762450777,0.802902412092625,0.844297717791909,0.739877258258685,0.681095475663246,0.857283148506005,1,0.587477819010004,0.976994670578128,0.722455148400447,0.485027161474481,0.562968762484719,1,0.690237132133269,0.987682041089906,0.907148365734098,0.600384315824192,0.836402998207754,0.740427772718448,0.487392726540366,0.939450327244233,0.675420159837165,0.887471250736401,0.927576680693773,0.879951586243764,0.872319053507785,0.653632612650797
0.775695819052195,0.877675475484199,0.710564300646005,0.26822641735673,0.365570975496824,0.625597788488444,0.518680558112614,0.808203562774219,0.407917436128922,0.793669568944161,0.23164516629626,0.435757373108074,0.511567298145418,0.461664914338702,0.960673105116767,0.61723695873542,0.676409666766348,0.348859776268687,0.966634248548696,0.384757782817124,0.877644714220055,0.849667197990563,0.3881840160407,0.730284435124023,0.656197859743218,0.864099984408523,0.160186374647554,0.614746898635699,0.564103672111137,0.738972169706098,0.721214169880846,0.216668796542187,0.622837376698743,0.756506354750339,0.434530284242243,0.948019857743645,0.59268714406936,0.906356333184986,0.750645825603542,1,0.823027944960907
0.441701194994322,1,0.757891141858825,0.920123377727776,1,0.338419907911289,0.638960994658611,0.541929360272594,0.374362665768192,0.85847247208279,0.795218247946149,0.862278434953719,0.655208116711081,0.291341413328197,0.521799581722743,0.317717830849002,0.900821621858641,0.829491797521895,0.278510638867129,0.643603326222811,0.731984391252748,0.601030903215329,0.428641818867464,0.502113207943236,0.644500507193749,0.530569137253504,0.715124054562761,0.95458352644953,0.306569699054247,0.877210858469255,0.964126900855467,0.752336084539086,0.718912009392335,0.696305108463802,0.883407066122119,0.843585565653544,0.911261883366493,0.649216071642632,0.835687689492141,1,0.80046307426351
0.922340751770162,0.407241633498192,0.689739330824247,0.419755616136629,0.976128269023179,0.485322364562729,0.540119106320437,0.187270144327884,0.879673925498185,0.710656208466236,0.603937278774335,0.865160433194149,0.644590416545857,0.712141740329493,0.438225079751355,0.874063049640487,0.390927530785123,0.493780278151106,0.502399450401944,0.986841535143748,0.613341326497118,0.971722125912919,0.628526381770631,0.854902676501789,0.627653130375795,0.513552358292822,0.898157868778507,0.71802193002083,0.964758957025506,0.693327184476311,0.783620373235177,0.895635053276135,0.53486836186159,0.957067791166797,0.677942473566165,0.841519858447297,0.566596840382102,0.987965963071902,0.797207102750945,0.805216670994627,0.520675512454654
0.846116436571261,0.831474200852006,0.518073044796274,0.534554589072006,0.84071011256213,0.979088386895909,0.31928638293464,0.609942320131278,0.95740414075173,0.751068906271986,0.919632170021561,0.430328073599547,0.519849061423173,1,0.103531055141107,1,0.472511972770371,0.343312322872505,0.261004544387952,0.620740045067739,0.963612758697678,0.930652851906681,0.887857856915867,0.582315894164013,0.908577979264896,0.754797266094917,0.886399717529045,0.571027912023569,0.806503470536215,0.79773079127231,0.378945542405759,0.7971251381791,0.901715412579272,0.793672101867841,0.838617172167037,0.807717780633929,0.890811502051232,0.797826702786574,0.958729327203449,0.829296757386889,0.892293111091923
0.258742894563792,0.379388143026765,0.987429661301542,0.783052585963572,0.989173100130458,0.308550461611835,0.314352241531499,0.4670624486898,0.610845101527951,0.259014635067059,0.555687355635054,0.103954298470965,0.587868220053713,0.798227714271148,1,0.827860152515766,0.800866258937858,0.900986169873467,0.773372957664091,0.971926542429974,0.472963728930614,0.728540595981218,1,0.842359424845259,0.728406690838695,0.268402853110158,0.677245853669444,0.699823737323433,0.413535887408791,0.805744364639297,0.655753397140441,0.379273541719764,0.77503452524874,0.704419719151623,0.734081316498119,0.523474711227022,0.965152358975969,0.634771456233707,0.902339574893584,0.755050748647523,0.93063882276344
0.917149164065846,0.633692237782657,0.561399790711825,0.746982346546804,0.905553721709003,0.803376171360207,0.767711502000141,0.46755898569883,0.929026303420093,0.757247047675224,0.931993839578438,0.374541186064025,0.897502242133488,0.250951844475594,0.877854841866922,0.810139333278501,0.247398328867413,0.949893010871143,0.506425764374196,0.979374260329766,0.72044653888675,0.798625156643254,0.660134034258116,0.909260068049867,0.568651470123765,0.961553967015346,0.435238187732418,0.927974926682866,0.955226974464676,0.916836129173716,0.652590291605738,0.964475393619703,0.806244387797575,0.599277072505221,0.404028467028811,0.871415685900027,0.63106591915602,0.5065158137625,0.848187697594774,0.887522391772626,0.733971569236328
